employee_id,full_name,email,department,office_location,employment_type,grade,budget,headcount,hours_worked,rating,notes,report_date
E01714,Paul Navarro,dhawkins@simpson.biz,IT,Canberra,Contract,APS1,112989,2,106.0,4.3,,2023-10-13
E01715,Bryan Scott,brandonmeza@woodard-li.com.au,Sales,Hobart,Full-time,EL2,103438,1,1635.0,1.2,,2024-03-19
E01716,Larry Reese,mooredavid@johnson.net,HR,Melbourne,Full-time,APS2,178618,4,1657.4,2.2,,2023-03-30
E01717,Matthew Barrett,jspears@ramsey.net,IT,Adelaide,Full-time,APS5,165875,4,1020.8,1.4,,2024-09-20
E01718,Mary Farrell,jessica91@turner.org.au,Engineering,Perth,Full-time,APS1,108140,5,1392.4,2.7,Repellat libero corrupti odio molestiae consequatur nihil.,2024-07-15
E01719,Maria Wall,vphillips@case.net.au,Operations,Hobart,Contract,EL1,139551,4,1434.3,3.1,,2024-07-06
E01720,Michelle Hernandez,jesusdecker@hudson.biz,HR,Brisbane,Contract,EL2,69522,3,152.1,4.2,Non reiciendis numquam ea temporibus id.,2024-03-15
E01721,Laura Davila,banksmeredith@ferguson-suarez.com.au,HR,Hobart,Contract,EL2,137948,2,315.1,4.8,,2023-05-16
E01722,Jacob Burton,westricky@mayer.edu.au,Legal,Canberra,Part-time,EL2,99678,1,1040.6,1.0,,2024-08-08
E01723,John Todd,melissa04@pope.info,HR,Melbourne,Casual,EL2,101203,1,883.0,2.8,,2024-12-24
E01724,Michael Stewart,douglastimothy@stewart.info,Operations,Brisbane,Casual,EL2,84232,1,264.2,3.7,Libero odit asperiores voluptatibus expedita dolorem assumenda.,2024-10-22
E01725,Mary Church,heatherwhitaker@houston.org.au,Sales,Melbourne,Contract,APS3,81327,2,1125.4,2.9,,2024-06-08
E01726,Cheryl Stevens,kennethwhite@christian-collins.info,Marketing,Sydney,Casual,APS6,73793,5,689.2,2.2,Mollitia a earum inventore ipsam.,2024-05-12
E01727,Jennifer Anderson,lesliejones@holt.biz,Operations,Sydney,Part-time,APS1,173985,3,944.8,1.0,,2024-08-11
E01728,Richard Franklin,ssoto@castaneda.org.au,Finance,Brisbane,Contract,APS2,152291,3,797.0,4.8,Sint nihil aspernatur explicabo.,2024-04-15
E01729,David Jacobs,grantmichael@cooper.com.au,Operations,Sydney,Contract,APS5,125942,2,1663.2,3.4,Eum saepe ea quaerat.,2023-10-14
E01730,Maureen Wright,weeksbrandon@nicholson-smith.net,Engineering,Melbourne,Part-time,SES1,94316,4,508.6,1.5,Nesciunt tempora reiciendis.,2024-03-05
E01731,Emma Collins,traci39@gardner.com,Legal,Melbourne,Contract,APS1,163062,3,1703.1,3.6,Nihil hic cum velit quasi.,2023-03-02
E01732,Jacob Hoover,rcohen@stanton.edu,Legal,Brisbane,Part-time,APS1,176117,1,1767.8,3.6,,2023-11-19
E01733,Brittany Morris,christopher64@kim.org.au,Finance,Sydney,Part-time,APS6,173009,4,190.5,3.3,Quam consequatur animi deleniti voluptates error.,2023-07-24
E01734,Kathy Hunter,gillmary@williams-cortez.edu.au,HR,Melbourne,Casual,EL1,60603,4,535.9,3.8,,2024-10-31
E01735,Wendy Williams,blakeshelton@greene.com.au,Marketing,Perth,Casual,SES1,89753,2,1455.7,3.1,,2024-02-28
E01736,Miranda Schwartz,michelle11@becker.biz,Sales,Brisbane,Part-time,APS6,96572,4,1402.2,2.7,,2023-04-01
E01737,Brent Medina,ann52@allen-barrett.com.au,IT,Canberra,Full-time,APS5,87946,1,160.4,2.3,,2023-06-07
E01738,Jennifer Phillips,rlindsey@thomas.org.au,Sales,Darwin,Part-time,APS4,176968,3,462.7,4.5,Temporibus perspiciatis labore veritatis facilis eius laboriosam praesentium.,2024-01-04
E01739,Sharon Shelton,samanthawoodard@wallace.net,IT,Sydney,Part-time,APS6,67926,4,1565.5,4.9,,2024-03-21
E01740,Benjamin Williamson,jessica94@walter-tucker.biz,Engineering,Adelaide,Part-time,APS4,92947,3,1682.6,3.0,,2024-07-14
E01741,Mrs. Jennifer Wright DDS,xlivingston@cherry.biz,Legal,Canberra,Contract,APS4,164568,3,790.0,1.6,Qui error consectetur laborum.,2023-02-18
E01742,Joan Robinson,dblack@reilly-williams.org.au,Engineering,Canberra,Casual,EL2,111573,3,863.3,2.3,,2023-03-23
E01743,James Hamilton,watsondavid@eaton.net,Operations,Melbourne,Part-time,APS4,61275,5,157.8,4.7,Numquam nesciunt ab.,2023-11-29
E01744,Andrew Wilson,brianyang@johnson.net,Marketing,Darwin,Full-time,APS1,176586,2,269.5,1.3,,2023-04-13
E01745,Michael Saunders,ksherman@horton-richardson.com.au,Sales,Hobart,Full-time,APS2,78654,3,1469.3,3.8,Officiis delectus hic amet quaerat inventore consequatur.,2024-03-31
E01746,Hannah Briggs,qmichael@scott-nelson.edu.au,Operations,Melbourne,Full-time,APS3,113231,5,730.6,1.9,,2023-10-02
E01747,Amanda Mitchell,heather53@davis.com.au,Finance,Sydney,Part-time,APS2,178111,3,1434.4,4.6,Nisi expedita expedita distinctio suscipit sapiente quis.,2024-01-01
E01748,Jared Camacho,edward79@williams-lyons.biz,Sales,Canberra,Full-time,APS1,101878,1,673.3,4.5,,2023-07-07
E01749,Wayne Ortiz,tpittman@henderson.org,Marketing,Perth,Casual,EL2,97030,1,1725.0,3.0,,2024-03-29
E01750,Stephanie Sullivan,jamesmarsh@diaz.com,Engineering,Melbourne,Full-time,SES1,106381,5,1245.9,3.6,Fugiat dicta a ipsam.,2023-08-25
E01751,Madison Davis,ulamb@brown-rose.edu.au,Sales,Sydney,Part-time,APS5,161300,1,445.5,4.6,Fuga debitis esse distinctio.,2023-05-02
E01752,Elizabeth Bradley,mckinneytanya@mcgee.net.au,Operations,Melbourne,Part-time,APS1,126385,5,1287.8,4.0,,2023-03-07
E01753,Victoria Mcdonald,floressteve@mahoney.edu,HR,Canberra,Casual,APS4,140818,2,1731.7,2.4,,2023-09-07
E01754,Kim Graham,melanie69@jordan.com.au,Legal,Sydney,Full-time,APS3,107362,4,220.1,1.2,,2024-05-13
E01755,Chloe Morris,qbaker@stevens.info,Sales,Sydney,Full-time,EL1,69658,5,757.7,2.8,,2023-09-27
E01756,Cody Sanchez,zabbott@davis.com.au,IT,Adelaide,Casual,EL2,76424,2,1225.8,3.3,,2023-10-23
E01757,Carla Morrison,nburns@jefferson.edu.au,Legal,Canberra,Full-time,APS4,60364,4,934.3,2.5,Distinctio placeat distinctio voluptatum illo ea delectus.,2023-06-10
E01758,Brandi Allen,lisadonovan@bennett-villarreal.org,IT,Brisbane,Casual,APS3,69552,4,461.3,2.5,,2023-09-19
E01759,Jeffrey Sellers,jeffreynichols@pearson-williams.org.au,Operations,Brisbane,Full-time,APS5,120211,5,533.1,3.3,,2024-10-04
E01760,Alison Davis,brownchristina@juarez.edu,Operations,Sydney,Part-time,APS4,172199,1,218.6,3.9,,2023-02-02
E01761,Charles Nixon,mkeller@fox.info,Sales,Perth,Casual,APS1,143519,5,1044.8,2.7,Reprehenderit similique eveniet eaque exercitationem tempore.,2023-09-17
E01762,Timothy Morris,harrissusan@johnson.biz,HR,Canberra,Contract,APS2,88828,2,1147.7,1.0,,2024-11-25
E01763,Victoria Lewis,jackchang@hardy.info,Engineering,Hobart,Contract,APS6,134133,2,249.1,3.4,Iure dignissimos asperiores suscipit magni vero veritatis.,2024-08-30
E01764,Edwin Mendoza,jsmith@williams-gray.com,Sales,Brisbane,Part-time,APS1,91492,4,1240.8,4.5,,2023-01-09
E01765,Erik Hanson,derek41@holloway.net,Legal,Sydney,Part-time,SES1,120547,4,1612.9,3.8,,2023-05-10
E01766,Brandi Crawford,leonardmiranda@harrington-richardson.org,HR,Brisbane,Casual,APS2,89576,5,110.4,1.8,Iste consequuntur necessitatibus a unde rerum.,2024-12-18
E01767,Andrew Mann,lindabates@walters-leon.biz,Operations,Canberra,Casual,APS2,128738,1,987.8,4.6,,2023-01-05
E01768,Rebecca Bautista,campbellseth@larson-brewer.org.au,Sales,Melbourne,Full-time,APS2,125946,4,459.4,2.5,,2024-07-17
E01769,Timothy Pollard,igoodman@ramirez.net,Legal,Sydney,Contract,EL2,150535,1,748.9,3.1,,2024-12-26
E01770,Michelle Simmons,lisa04@park.biz,Legal,Brisbane,Contract,APS4,165944,5,1558.7,1.3,,2024-01-20
E01771,Jessica Robinson,juliehester@barry-garcia.com.au,Engineering,Brisbane,Casual,APS3,175614,3,1572.6,3.6,Quaerat nesciunt vel modi.,2024-06-10
E01772,Mary Kent,christina85@king.com.au,Engineering,Brisbane,Full-time,APS3,67074,2,1037.0,3.5,,2024-07-03
E01773,Jerry Figueroa,derricklee@stanton.info,IT,Perth,Part-time,APS3,71623,3,573.9,4.9,,2024-11-01
E01774,Ronald Hickman,matthewespinoza@gordon.edu,HR,Brisbane,Contract,APS2,107173,5,1124.2,1.8,,2023-01-11
E01775,Susan Anderson,ifox@webb.net,Finance,Brisbane,Full-time,APS3,143105,2,1763.7,2.1,Harum amet possimus voluptates.,2024-12-13
E01776,Nathaniel Johnston,richard79@herrera.com,Operations,Perth,Contract,APS3,171474,2,1282.3,1.4,Maiores placeat numquam necessitatibus reiciendis deserunt.,2024-01-17
E01777,Dana Smith,zmoore@williams.com,Operations,Perth,Full-time,SES1,114778,3,1606.8,2.6,Sunt impedit fugit consequatur aut eum tempore.,2024-02-10
E01778,Melinda Russell,mark86@murphy-blake.info,Finance,Melbourne,Part-time,APS6,117667,4,881.3,2.6,,2024-08-21
E01779,William Jackson,ajordan@williams.info,IT,Hobart,Full-time,APS3,149625,1,1208.0,5.0,,2023-04-02
E01780,Richard Perry,kellybrown@perry.net,HR,Perth,Casual,EL2,139707,1,1563.0,1.6,Autem cupiditate ducimus esse architecto maiores.,2024-06-27
E01781,Tasha Smith,jamesrussell@bolton.net.au,Finance,Hobart,Part-time,APS5,157238,5,1496.0,1.3,Sint quas iste vero illum aliquid numquam.,2024-02-01
E01782,Debra Hendricks,cbrown@cook.edu,HR,Canberra,Full-time,APS4,115023,4,123.8,1.2,,2024-02-20
E01783,William Frank,julie34@lane.com.au,Sales,Melbourne,Contract,EL1,174951,1,751.4,3.8,,2023-06-06
E01784,Karen Washington,rtaylor@branch-peters.com.au,Sales,Sydney,Casual,APS6,136180,3,1424.0,4.1,,2023-11-04
E01785,James Nelson,evansrobin@harris-molina.biz,Sales,Sydney,Part-time,EL1,139253,2,1319.4,3.3,Error magni voluptates nemo libero odit dolore.,2023-12-19
E01786,Albert Rogers,taylortoni@jackson.net,Sales,Melbourne,Contract,APS3,170953,2,755.1,2.7,Corporis sit sequi reiciendis voluptas.,2023-05-01
E01787,Joseph Proctor,martinramirez@mcdonald.org,Operations,Canberra,Part-time,APS5,147223,2,1663.4,4.0,Dolorem natus ipsam.,2024-11-01
E01788,Dustin Kim,chelsea14@palmer.net,Operations,Melbourne,Full-time,APS2,129966,4,1713.5,3.4,,2024-12-04
E01789,Melissa Griffith MD,maryflores@meyer.net,Sales,Adelaide,Part-time,APS3,178939,1,1218.6,3.3,Necessitatibus culpa officia dolore.,2024-01-25
E01790,Jessica Doyle,jennifer69@martin-fisher.info,Legal,Sydney,Part-time,APS4,96927,4,1756.0,1.7,Unde distinctio sed ipsam praesentium.,2024-01-10
E01791,Christopher Garza,watsontina@mclean.edu,IT,Canberra,Part-time,APS4,86516,1,1475.2,2.0,,2023-03-22
E01792,Elizabeth Thomas,vmorrow@edwards.com,Engineering,Adelaide,Full-time,EL1,109002,3,728.7,2.9,,2024-02-04
E01793,Tanya Young,ohardy@wells.edu.au,Engineering,Hobart,Casual,EL1,178159,3,1709.9,2.4,Voluptatem sunt dolorem.,2023-09-03
E01794,Laura Johnson,rstewart@weaver.edu,Engineering,Hobart,Contract,APS5,155437,5,1420.8,2.5,Repellat voluptates neque praesentium architecto.,2023-03-07
E01795,Jennifer Edwards,brittneyjones@fernandez.org.au,Marketing,Sydney,Full-time,APS3,83210,3,585.4,1.1,,2024-12-15
E01796,Austin Aguilar,troy08@turner.biz,Marketing,Canberra,Full-time,SES1,166793,3,415.1,2.6,,2023-05-27
E01797,Ronald Clark,andrea76@warren.com,Legal,Darwin,Contract,EL1,118547,2,291.8,4.7,,2023-01-14
E01798,Jennifer Hernandez,lmaldonado@walls.edu.au,Marketing,Melbourne,Part-time,APS3,154031,5,1778.4,2.1,,2024-01-30
E01799,Samuel Rojas,mooreashley@mills.com.au,Marketing,Melbourne,Casual,APS1,136483,2,521.3,4.6,Quisquam repellendus ad repudiandae ab illo quaerat.,2024-03-01
E01800,Linda Marks,gibsondavid@maxwell-lawrence.org,Legal,Perth,Part-time,APS5,67318,4,1063.2,1.9,Mollitia tempora dolore temporibus maiores ut.,2024-04-13
E01801,Eric Barrera,sanchezleslie@henry-stevens.edu.au,Finance,Melbourne,Full-time,APS1,124970,5,1497.3,4.7,Similique quos sint voluptatum deleniti explicabo.,2023-05-26
E01802,Robert Ramos,cannonmary@roach.net.au,Engineering,Hobart,Casual,APS2,87409,3,1486.6,3.6,,2023-06-30
E01803,Melanie Saunders,clowe@martinez-davis.info,Engineering,Brisbane,Casual,APS5,145260,4,182.6,3.0,,2024-10-20
E01804,Megan Stevenson,jennifer44@collins.edu,Finance,Brisbane,Contract,SES1,174728,2,478.4,2.8,,2024-04-08
E01805,Wesley Collins,pam01@mayer.net.au,Sales,Sydney,Contract,APS6,121345,1,289.5,4.6,,2024-10-23
E01806,Christina Nichols,owilson@fuentes-frank.edu.au,Legal,Sydney,Contract,APS3,68242,1,1676.9,2.5,Quia nesciunt ipsa sit.,2024-10-26
E01807,Kimberly Russo,jessebeltran@adams.biz,Operations,Melbourne,Part-time,EL2,68613,3,416.7,2.9,,2023-07-19
E01808,Laura Carter,lorihenderson@mckay-olsen.com.au,Marketing,Melbourne,Full-time,APS4,160825,2,1397.2,3.1,,2024-10-04
E01809,Timothy Austin,frobinson@stanley.info,Operations,Hobart,Part-time,APS1,109556,5,688.0,3.8,Iste totam nobis provident corporis ipsa.,2024-06-14
E01810,James Hansen,jennifertaylor@rivera.net,Finance,Perth,Contract,APS3,105084,2,1322.5,4.9,,2023-12-27
E01811,Whitney Perez,kevinbennett@watson.net,Operations,Brisbane,Part-time,APS3,161037,4,485.6,3.5,Dolorum inventore harum veniam tenetur error recusandae.,2024-06-18
E01812,Michelle Price,reedcrystal@gardner-santos.info,Legal,Canberra,Part-time,EL2,89556,2,485.3,2.7,,2024-06-03
E01813,Timothy Hickman,colemanscott@smith-martin.org,Engineering,Brisbane,Full-time,EL1,178934,1,1037.1,2.8,Maiores atque natus asperiores.,2024-06-07
E01814,Donna Murillo,kristinevans@contreras-hughes.com,Engineering,Brisbane,Part-time,APS2,86201,4,165.6,1.1,Ducimus natus possimus repellat enim quasi consectetur repellat.,2023-05-08
E01815,Kimberly Roberts,tashatownsend@cain.net.au,Legal,Darwin,Part-time,SES1,133174,5,1174.6,1.7,,2023-04-02
E01816,Nicole Andrews,lmann@grant.biz,Sales,Brisbane,Casual,APS5,122714,2,651.3,4.0,Iste commodi quia voluptatibus impedit veritatis.,2023-05-15
E01817,Zachary Francis,joshuashepherd@taylor.org,IT,Adelaide,Part-time,APS3,153332,5,128.7,1.4,Eaque nihil aliquam tempore dignissimos.,2024-09-14
E01818,Jay Walker,nfreeman@smith.com.au,Operations,Sydney,Part-time,APS6,147163,2,403.7,4.8,Corrupti esse repellendus blanditiis eos nulla.,2024-02-19
E01819,Ricardo Bell,ztorres@hamilton-parker.biz,Legal,Perth,Casual,APS4,177993,4,511.8,4.6,Beatae fugit laudantium.,2024-05-05
E01820,Daniel Bradley,jill69@rogers.org,HR,Perth,Full-time,SES1,95593,4,1262.2,3.0,Placeat fugiat sunt repellat error aliquid dolor.,2023-04-18
E01821,Rebecca Olsen,aaron25@brown-bowen.org.au,Legal,Melbourne,Casual,APS4,145616,5,650.7,1.1,Quod unde ducimus molestias laboriosam.,2024-11-06
E01822,Thomas Perez,turnerkari@jones.net,Sales,Canberra,Contract,APS3,126678,3,1228.7,1.9,Quasi possimus fugiat laboriosam neque dicta.,2024-04-29
E01823,Brian Horton,dfox@holloway.com,Legal,Melbourne,Contract,APS5,101736,3,1066.8,4.2,Accusamus eum doloribus libero ipsa.,2024-10-03
E01824,Cory Hale,wayne01@horton.net,Sales,Hobart,Full-time,APS5,70157,5,1402.9,3.7,Neque eveniet vel dolorum inventore.,2023-12-04
E01825,Carolyn Garcia,tuckeramy@bryant.edu,HR,Darwin,Part-time,EL1,119095,5,944.3,4.2,,2023-03-03
E01826,Eric Rivera,acombs@kelley.biz,Operations,Melbourne,Casual,APS1,80748,1,220.9,4.5,Omnis doloribus repellat asperiores velit debitis quia accusamus.,2024-05-23
E01827,Cody Brown,psawyer@dunlap.net.au,HR,Hobart,Casual,APS3,86448,5,514.2,3.9,,2024-09-27
E01828,Brenda Roberts,daviskristina@powell.com,Engineering,Darwin,Full-time,EL1,134238,5,906.8,1.3,,2024-03-12
E01829,Bernard Flores,andrewbird@coleman-wright.edu,IT,Darwin,Part-time,APS2,145463,4,1247.4,1.1,,2023-12-14
E01830,Chad Taylor,johnsonluis@anderson.biz,Sales,Perth,Part-time,APS6,87263,5,1630.2,3.8,Omnis atque optio nostrum.,2023-11-13
E01831,Bernard Chang,amanda33@garcia.org,HR,Canberra,Casual,EL1,64047,5,1242.6,4.1,Fugiat voluptate recusandae culpa quasi ducimus rerum.,2024-10-14
E01832,Drew Martinez,jacob64@lynch-patterson.com,HR,Canberra,Full-time,APS3,80780,1,1096.4,2.4,,2023-01-25
E01833,Kevin Jordan,josephmcgee@patrick.info,Sales,Brisbane,Casual,APS5,119781,3,915.9,3.8,,2023-01-02
E01834,Kara Stein,joshuaberry@weber.org.au,Engineering,Darwin,Casual,EL1,147212,4,943.9,2.2,,2024-04-03
E01835,Ruben Davis,wendyholden@watson-cook.com.au,HR,Sydney,Part-time,EL1,105555,4,1274.1,1.1,Laborum tempore vero fuga doloribus.,2023-12-05
E01836,Amy Hendricks,revans@patton-wood.org.au,IT,Hobart,Casual,APS6,121637,2,164.0,4.0,,2023-10-06
E01837,Kevin Wood,natalie46@cortez-estrada.net.au,Engineering,Hobart,Full-time,EL2,74406,5,1205.1,1.5,Natus praesentium praesentium illum quis.,2024-12-13
E01838,Laura Beasley,ericharris@fischer.org,IT,Brisbane,Casual,APS1,154242,1,404.7,2.4,,2023-06-15
E01839,Gerald Miller,sboyer@tapia-mcgee.edu,IT,Canberra,Casual,EL1,70271,3,1143.9,4.7,,2024-09-27
E01840,Erica Lewis,robert58@patterson.com.au,Legal,Perth,Contract,APS5,92507,3,1753.0,4.0,Quas corporis natus nihil dolores non.,2023-10-27
E01841,Kimberly Sandoval,odavis@potts.edu,Marketing,Perth,Casual,APS2,111841,5,1677.6,3.4,,2024-09-14
E01842,Melissa Davis,andrewdrake@anderson-brown.org,Marketing,Brisbane,Contract,APS5,135355,3,1591.0,2.1,Velit earum nostrum.,2024-06-22
E01843,Tina Mckee,petersdonald@hill.com.au,Finance,Adelaide,Contract,APS6,154758,4,1330.0,1.9,Id deserunt quisquam quos ipsam.,2024-08-12
E01844,Marvin Massey,paulpark@christensen-harris.org.au,Operations,Melbourne,Full-time,APS2,177206,5,857.4,1.2,,2023-06-27
E01845,Julia Adkins,alexander69@wagner-ortega.com.au,Finance,Hobart,Casual,EL2,171624,5,691.2,2.1,Odit praesentium fugit eos.,2024-12-27
E01846,Marc Hayes,jenkinspamela@robinson.edu.au,Engineering,Hobart,Part-time,APS3,61331,1,613.0,3.3,,2023-11-08
E01847,Brian Price,michaelayala@wilson.org.au,Operations,Melbourne,Full-time,APS4,167867,1,340.4,3.9,Nobis quasi alias quidem deserunt doloremque voluptas.,2023-12-31
E01848,Thomas Barnes,ndouglas@hill.edu.au,HR,Canberra,Contract,APS4,111574,3,998.9,3.4,,2023-07-14
E01849,Melissa Davis,friedmanmichelle@burke-johnson.net,Engineering,Canberra,Contract,APS1,70339,5,1136.1,4.8,,2023-09-25
E01850,Anna Morales,beth91@williams.org,IT,Canberra,Casual,APS5,89004,1,223.2,4.7,Corrupti natus sunt.,2024-07-17
E01851,Tammy Powell,adkinscharles@guzman.org.au,IT,Perth,Part-time,APS5,113398,2,1685.7,4.0,Magnam quia eveniet mollitia suscipit.,2023-02-04
E01852,Christine Gonzalez MD,qcunningham@tucker.com.au,Engineering,Hobart,Part-time,APS5,87251,1,131.8,1.9,,2024-04-06
E01853,Joshua Brown,kristin11@wilson-mcdowell.com.au,Sales,Canberra,Full-time,SES1,64282,5,1445.5,5.0,,2024-10-28
E01854,Emily Abbott,davieskevin@caldwell-smith.edu,Operations,Darwin,Contract,APS5,66569,2,1606.4,3.6,,2024-10-24
E01855,Mary Roberts,andersonamanda@evans.com.au,Marketing,Perth,Contract,APS2,64920,3,453.3,2.3,,2023-06-08
E01856,Lisa Booker,xsweeney@james-dalton.org.au,Legal,Brisbane,Part-time,APS1,133280,5,1705.3,2.7,,2023-12-13
E01857,Cynthia Kramer,johnsondana@mendez-rodriguez.biz,Legal,Sydney,Part-time,APS3,128198,2,1160.1,1.9,Quos voluptatum cumque odit.,2023-05-20
E01858,Duane Williams,christopherrogers@williams-carlson.biz,Sales,Darwin,Part-time,APS2,61305,2,137.3,1.8,,2024-02-23
E01859,Charlene Jones,lisa52@thompson-douglas.net,HR,Canberra,Contract,EL1,166926,1,843.8,2.7,,2024-05-04
E01860,April Schultz,tommy17@daniels.edu,Legal,Brisbane,Full-time,APS4,82748,3,1191.0,1.8,,2023-03-22
E01861,Heather Myers,william93@johnson.edu.au,Marketing,Sydney,Part-time,EL2,88414,3,1318.5,4.8,Praesentium exercitationem iste vel totam dignissimos facilis magnam.,2023-05-15
E01862,Sarah Lopez,bryantpeter@hodges.biz,Marketing,Melbourne,Full-time,EL2,164799,5,1476.1,4.2,,2023-01-17
E01863,David Sawyer,cjohnson@carter.net,Operations,Adelaide,Part-time,APS3,175484,3,199.4,4.3,,2024-02-28
E01864,Daniel Hatfield,ahicks@green.edu,Engineering,Brisbane,Contract,APS2,150568,4,645.9,2.0,,2023-04-19
E01865,Robert Mcdowell,schmitttina@ortiz-greene.net,Finance,Darwin,Casual,EL1,89804,5,1583.1,2.8,,2024-11-24
E01866,Regina Garcia MD,adrianrussell@mason.com.au,Legal,Canberra,Full-time,SES1,83577,2,638.3,1.2,Sit optio consequuntur consequuntur corporis cupiditate.,2024-08-21
E01867,Adam Ramirez,michelle83@cooke-garza.net,Marketing,Brisbane,Part-time,APS5,123631,2,1166.2,2.8,A at quas.,2023-03-20
E01868,Jodi Lang,nathancasey@wilson.net.au,HR,Canberra,Full-time,APS2,75627,5,878.4,3.1,,2023-08-30
E01869,Walter Acevedo,fredday@anderson.biz,Sales,Sydney,Full-time,APS1,119561,1,1567.0,2.9,,2024-12-11
E01870,Mark Boyle,sue80@malone.edu,IT,Canberra,Casual,APS3,141189,5,528.1,2.4,,2024-09-04
E01871,Benjamin Jacobson,howellrenee@harding.net.au,HR,Adelaide,Full-time,EL2,82631,2,341.6,3.0,Ratione magni temporibus ut.,2024-02-02
E01872,John Ortiz,oroberts@pierce.com.au,Engineering,Hobart,Part-time,APS3,172349,3,354.4,1.5,,2023-06-30
E01873,Megan House,andrewwalker@jimenez-durham.com,Marketing,Adelaide,Part-time,EL1,156998,1,1277.0,4.3,Iure nesciunt blanditiis corporis dolore.,2023-07-27
E01874,Molly Higgins,sarah36@johnston.net.au,Engineering,Sydney,Casual,APS1,127969,4,964.6,3.3,Totam quos nihil esse quisquam molestias.,2023-12-05
E01875,Kenneth Doyle,bmorrison@walsh.org,Finance,Canberra,Full-time,APS3,172745,3,1143.5,2.5,Non molestiae accusamus architecto aliquid ex itaque.,2024-06-03
E01876,Peter Watson,millerlucas@perry-house.biz,Legal,Brisbane,Contract,APS4,141777,2,775.3,3.5,,2023-08-03
E01877,Andrea Matthews,taylorjeffrey@hunt.info,Legal,Canberra,Part-time,EL1,119290,4,906.1,4.2,,2023-06-13
E01878,Lisa Martin,tphillips@ayala-porter.org,Finance,Brisbane,Full-time,EL1,176106,4,693.8,1.3,Rem repellat minus perferendis dolores consequuntur.,2024-09-11
E01879,Daniel Hunt,hillshawn@parker.net.au,Legal,Perth,Part-time,APS3,75338,1,648.4,4.5,Doloribus sit nobis eveniet excepturi itaque.,2024-02-25
E01880,Lauren Johnson,maryhart@smith-ramirez.net.au,Legal,Hobart,Contract,APS6,92029,4,1236.2,4.2,Aperiam voluptatum distinctio omnis nulla excepturi nobis.,2024-10-23
E01881,Timothy Charles,danielle28@perez-ramirez.org,Marketing,Sydney,Full-time,APS3,116552,4,229.2,3.7,,2024-09-30
E01882,Jenna Conway,ramoscory@bean-burke.org,Legal,Sydney,Part-time,APS2,74020,2,1213.0,4.0,Error illum molestiae.,2023-02-11
E01883,Susan Howard,brittanyyoder@munoz-wells.com,IT,Melbourne,Full-time,APS3,167337,1,400.5,1.6,Dolore commodi explicabo alias dolor saepe.,2023-06-27
E01884,Kathryn Turner,adrian20@davis-richards.com.au,Marketing,Hobart,Full-time,SES1,153222,3,1015.2,4.5,,2024-07-10
E01885,Maria Lewis,tracyfreeman@brown.edu.au,Sales,Sydney,Full-time,APS5,73629,5,286.5,2.3,Inventore fugiat delectus excepturi quaerat perspiciatis.,2024-07-23
